=== Run information ===

Scheme:       weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1
Relation:     final_train
Instances:    40000
Attributes:   658
              [list of attributes omitted]
Test mode:    evaluate on training data

=== Classifier model (full training set) ===

RandomForest

Bagging with 100 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

Time taken to build model: 751.52 seconds

=== Predictions on training set ===

inst#,actual,predicted,error,prediction
779,1:negative,1:negative,,0.79
780,2:positive,2:positive,,0.94
781,2:positive,2:positive,,0.9
782,2:positive,2:positive,,0.86
783,1:negative,1:negative,,0.86
784,3:neutral,3:neutral,,0.73
785,2:positive,2:positive,,0.85
786,2:positive,2:positive,,0.83
787,1:negative,1:negative,,0.844
788,2:positive,2:positive,,0.96
789,2:positive,2:positive,,0.94
790,2:positive,2:positive,,0.85
791,2:positive,2:positive,,0.9
792,2:positive,2:positive,,0.94
793,2:positive,2:positive,,0.83
794,1:negative,1:negative,,0.82
795,2:positive,2:positive,,0.96
796,1:negative,1:negative,,0.68
797,3:neutral,3:neutral,,0.75
798,1:negative,1:negative,,0.93
799,1:negative,1:negative,,0.83
800,2:positive,2:positive,,0.99
801,2:positive,2:positive,,0.9
802,2:positive,2:positive,,0.94
803,2:positive,2:positive,,0.84
804,2:positive,2:positive,,0.81
805,2:positive,2:positive,,0.85
806,3:neutral,3:neutral,,0.7
807,2:positive,2:positive,,0.92
808,1:negative,1:negative,,0.83
809,2:positive,2:positive,,0.89
810,2:positive,2:positive,,0.86
811,3:neutral,3:neutral,,0.81
812,1:negative,2:positive,+,0.609
813,1:negative,1:negative,,0.88
814,3:neutral,3:neutral,,0.69
815,2:positive,2:positive,,0.79
816,3:neutral,3:neutral,,0.78
817,2:positive,2:positive,,0.79
818,2:positive,2:positive,,0.94
819,2:positive,2:positive,,0.95
820,2:positive,2:positive,,0.83
821,2:positive,2:positive,,0.89
822,3:neutral,3:neutral,,0.71
823,2:positive,2:positive,,0.92
824,2:positive,2:positive,,0.86
825,3:neutral,3:neutral,,0.76
826,2:positive,2:positive,,0.85
827,2:positive,2:positive,,0.87
828,2:positive,2:positive,,0.88
829,2:positive,2:positive,,0.8
830,3:neutral,3:neutral,,0.69
831,2:positive,2:positive,,0.84
832,2:positive,2:positive,,0.79
833,2:positive,2:positive,,0.85
834,2:positive,2:positive,,0.93
835,3:neutral,3:neutral,,0.71
836,3:neutral,3:neutral,,0.62
837,2:positive,2:positive,,0.83
838,3:neutral,2:positive,+,0.609
839,1:negative,1:negative,,0.8
840,2:positive,2:positive,,0.89
841,2:positive,2:positive,,0.82
842,2:positive,2:positive,,0.87
843,2:positive,2:positive,,0.94
844,2:positive,2:positive,,0.92
845,1:negative,1:negative,,0.79
846,2:positive,2:positive,,0.65
847,1:negative,1:negative,,0.84
848,2:positive,2:positive,,0.93
849,2:positive,2:positive,,0.81
850,2:positive,2:positive,,0.83
851,1:negative,1:negative,,0.92
852,2:positive,2:positive,,0.94
853,2:positive,2:positive,,0.82
854,1:negative,1:negative,,0.73
855,2:positive,2:positive,,0.9
856,1:negative,1:negative,,0.78
857,1:negative,1:negative,,0.87
858,2:positive,2:positive,,0.85
859,3:neutral,3:neutral,,0.76
860,1:negative,1:negative,,0.79
861,3:neutral,3:neutral,,0.68
862,2:positive,2:positive,,0.78
863,2:positive,2:positive,,0.95
864,2:positive,2:positive,,0.9
865,2:positive,2:positive,,0.93
866,1:negative,1:negative,,0.86
867,2:positive,2:positive,,0.95
868,1:negative,1:negative,,0.93
869,1:negative,1:negative,,0.77
870,1:negative,1:negative,,0.8
871,2:positive,2:positive,,0.84
872,1:negative,1:negative,,0.77
873,2:positive,2:positive,,0.85
874,1:negative,1:negative,,0.82
875,1:negative,1:negative,,0.9
876,2:positive,2:positive,,0.86
877,2:positive,2:positive,,0.89
878,1:negative,1:negative,,0.71
879,2:positive,2:positive,,0.91
880,2:positive,2:positive,,0.94
881,1:negative,1:negative,,0.86
882,3:neutral,3:neutral,,0.69
883,1:negative,1:negative,,0.91
884,2:positive,2:positive,,0.99
885,2:positive,2:positive,,0.94
886,1:negative,1:negative,,0.812
887,1:negative,1:negative,,0.76
888,2:positive,2:positive,,0.94
889,2:positive,2:positive,,0.94
890,1:negative,1:negative,,0.82
891,2:positive,2:positive,,0.95
892,2:positive,2:positive,,0.84
893,2:positive,2:positive,,0.94
894,3:neutral,3:neutral,,0.67
895,1:negative,1:negative,,0.8
896,1:negative,1:negative,,0.81
897,3:neutral,3:neutral,,0.65
898,1:negative,1:negative,,0.89
899,2:positive,2:positive,,0.87
900,1:negative,1:negative,,0.84
901,1:negative,1:negative,,0.67
902,1:negative,1:negative,,0.91
903,2:positive,2:positive,,0.84
904,2:positive,2:positive,,0.99
905,2:positive,2:positive,,0.81
906,2:positive,2:positive,,0.87
907,2:positive,2:positive,,0.92
908,1:negative,1:negative,,0.82
909,2:positive,2:positive,,0.92
910,1:negative,1:negative,,0.82
911,1:negative,1:negative,,0.802
912,3:neutral,3:neutral,,0.65
913,1:negative,1:negative,,0.78
914,3:neutral,3:neutral,,0.8
915,1:negative,1:negative,,0.89
916,2:positive,2:positive,,0.72
917,2:positive,2:positive,,0.84
918,2:positive,2:positive,,0.83
919,3:neutral,3:neutral,,0.7
920,2:positive,2:positive,,0.74
921,2:positive,2:positive,,0.77
922,1:negative,1:negative,,0.81
923,1:negative,1:negative,,0.88
924,2:positive,2:positive,,0.92
925,2:positive,2:positive,,0.84
926,2:positive,2:positive,,0.95
927,1:negative,1:negative,,0.91
928,2:positive,2:positive,,0.96
929,2:positive,2:positive,,0.88
930,2:positive,2:positive,,0.97
931,2:positive,2:positive,,0.92
932,2:positive,2:positive,,0.91
933,1:negative,1:negative,,0.82
934,2:positive,2:positive,,0.83
935,1:negative,1:negative,,0.76
936,1:negative,1:negative,,0.79
937,2:positive,2:positive,,0.82
938,3:neutral,2:positive,+,0.609
939,2:positive,2:positive,,0.79
940,2:positive,2:positive,,0.96
941,2:positive,2:positive,,0.93
942,2:positive,2:positive,,0.92
943,1:negative,1:negative,,0.83
944,1:negative,1:negative,,0.87
945,2:positive,2:positive,,0.79
946,2:positive,2:positive,,0.86
947,1:negative,1:negative,,0.964
948,2:positive,2:positive,,0.98
949,3:neutral,3:neutral,,0.715
950,1:negative,1:negative,,0.86
951,1:negative,1:negative,,0.87
952,1:negative,1:negative,,0.76
953,2:positive,2:positive,,0.97
954,1:negative,1:negative,,0.92
955,2:positive,2:positive,,0.99
956,2:positive,2:positive,,0.88
957,1:negative,1:negative,,0.9
958,1:negative,1:negative,,0.87
959,2:positive,2:positive,,0.83
960,2:positive,2:positive,,0.83
961,3:neutral,3:neutral,,0.76
962,1:negative,1:negative,,0.9
963,2:positive,2:positive,,0.88
964,2:positive,2:positive,,0.9
965,1:negative,1:negative,,0.97
966,2:positive,2:positive,,0.95
967,2:positive,2:positive,,0.77
968,3:neutral,3:neutral,,0.73
969,2:positive,2:positive,,0.82
970,1:negative,1:negative,,0.82
971,2:positive,2:positive,,0.74
972,2:positive,2:positive,,0.91
973,2:positive,2:positive,,0.71
974,1:negative,1:negative,,0.76
975,3:neutral,3:neutral,,0.77
976,3:neutral,3:neutral,,0.73
977,2:positive,2:positive,,0.81
978,2:positive,2:positive,,0.96
979,3:neutral,3:neutral,,0.74
980,2:positive,2:positive,,0.95
981,2:positive,2:positive,,0.83
982,3:neutral,3:neutral,,0.64
983,3:neutral,3:neutral,,0.77
984,3:neutral,3:neutral,,0.64
985,3:neutral,3:neutral,,0.648
986,2:positive,2:positive,,0.87
987,2:positive,2:positive,,0.95
988,1:negative,1:negative,,0.832
989,2:positive,2:positive,,0.97
990,3:neutral,3:neutral,,0.74
991,2:positive,2:positive,,0.9
992,2:positive,2:positive,,0.94
993,3:neutral,3:neutral,,0.61
994,2:positive,2:positive,,0.96
995,2:positive,2:positive,,0.88
996,1:negative,1:negative,,0.73
997,1:negative,1:negative,,0.83
998,2:positive,2:positive,,0.9
999,1:negative,1:negative,,0.93
1000,2:positive,2:positive,,0.98
1001,2:positive,2:positive,,0.9
1002,3:neutral,3:neutral,,0.67
1003,2:positive,2:positive,,0.81
1004,3:neutral,3:neutral,,0.74
1005,1:negative,1:negative,,0.87
1006,2:positive,2:positive,,0.9
1007,2:positive,2:positive,,1
1008,2:positive,2:positive,,0.93
1009,2:positive,2:positive,,0.93
1010,2:positive,2:positive,,0.831
1011,1:negative,1:negative,,0.81
1012,1:negative,1:negative,,0.93
1013,2:positive,2:positive,,0.99
1014,2:positive,2:positive,,0.87
1015,2:positive,2:positive,,0.98
1016,2:positive,2:positive,,0.85
1017,3:neutral,3:neutral,,0.66
1018,2:positive,2:positive,,0.88
1019,2:positive,2:positive,,0.87
1020,1:negative,1:negative,,0.76
1021,1:negative,1:negative,,0.73
1022,2:positive,2:positive,,0.85
1023,1:negative,1:negative,,0.74
1024,3:neutral,3:neutral,,0.7
1025,3:neutral,3:neutral,,0.78
1026,2:positive,2:positive,,0.91
1027,2:positive,2:positive,,0.92
1028,2:positive,2:positive,,0.91
1029,1:negative,1:negative,,0.81
1030,2:positive,2:positive,,0.8
1031,2:positive,2:positive,,0.9
1032,1:negative,1:negative,,0.81
1033,2:positive,2:positive,,0.86
1034,2:positive,2:positive,,0.9
1035,2:positive,2:positive,,0.77
1036,2:positive,2:positive,,0.89
1037,2:positive,2:positive,,0.94
1038,2:positive,2:positive,,0.91
1039,1:negative,1:negative,,0.84
1040,2:positive,2:positive,,0.89
1041,1:negative,1:negative,,0.66
1042,3:neutral,3:neutral,,0.68
1043,1:negative,1:negative,,0.91
1044,2:positive,2:positive,,0.86
1045,1:negative,1:negative,,0.82
1046,3:neutral,3:neutral,,0.73
1047,2:positive,2:positive,,0.95
1048,2:positive,2:positive,,0.85
1049,2:positive,2:positive,,0.9
1050,1:negative,1:negative,,0.85
1051,2:positive,2:positive,,0.98
1052,1:negative,1:negative,,0.78
1053,1:negative,1:negative,,0.8
1054,3:neutral,3:neutral,,0.71
1055,1:negative,1:negative,,0.74
1056,2:positive,2:positive,,0.92
1057,1:negative,1:negative,,0.88
1058,3:neutral,3:neutral,,0.69
1059,1:negative,1:negative,,0.84
1060,1:negative,1:negative,,0.96
1061,2:positive,2:positive,,0.88
1062,2:positive,2:positive,,0.88
1063,1:negative,1:negative,,0.85
1064,1:negative,1:negative,,0.77
1065,1:negative,1:negative,,0.93
1066,2:positive,2:positive,,0.74
1067,2:positive,2:positive,,0.82
1068,2:positive,2:positive,,0.78
1069,2:positive,2:positive,,0.92
1070,2:positive,2:positive,,0.89
1071,1:negative,1:negative,,0.86
1072,2:positive,2:positive,,0.92
1073,2:positive,2:positive,,0.9
1074,2:positive,2:positive,,0.92
1075,2:positive,2:positive,,0.609
1076,2:positive,2:positive,,0.81
1077,2:positive,2:positive,,0.94
1078,3:neutral,3:neutral,,0.66
1079,2:positive,2:positive,,0.77
1080,2:positive,2:positive,,0.95
1081,1:negative,1:negative,,0.81
1082,2:positive,2:positive,,0.89
1083,2:positive,2:positive,,0.93
1084,2:positive,2:positive,,0.94
1085,1:negative,1:negative,,0.69
1086,2:positive,2:positive,,0.89
1087,2:positive,2:positive,,0.85
1088,3:neutral,3:neutral,,0.72
1089,2:positive,2:positive,,0.76
1090,1:negative,1:negative,,0.83
1091,3:neutral,3:neutral,,0.73
1092,2:positive,2:positive,,0.91
1093,2:positive,2:positive,,0.91
1094,2:positive,2:positive,,0.97
1095,3:neutral,3:neutral,,0.71
1096,3:neutral,3:neutral,,0.58
1097,2:positive,2:positive,,0.88
1098,3:neutral,3:neutral,,0.738
1099,2:positive,2:positive,,0.88
1100,1:negative,1:negative,,0.78
1101,2:positive,2:positive,,0.93
1102,1:negative,1:negative,,0.97
1103,2:positive,2:positive,,0.91
1104,2:positive,2:positive,,0.9
1105,1:negative,1:negative,,0.64
1106,2:positive,2:positive,,0.85
1107,2:positive,2:positive,,0.82
1108,2:positive,2:positive,,0.76
1109,2:positive,2:positive,,0.92
1110,2:positive,2:positive,,0.92
1111,1:negative,1:negative,,0.83
1112,2:positive,2:positive,,0.97
1113,1:negative,1:negative,,0.79
1114,2:positive,2:positive,,0.83
1115,3:neutral,3:neutral,,0.64
1116,2:positive,2:positive,,0.91
1117,2:positive,2:positive,,0.83
1118,2:positive,2:positive,,0.93
1119,1:negative,1:negative,,0.76
1120,1:negative,1:negative,,0.79
1121,2:positive,2:positive,,0.84
1122,2:positive,2:positive,,0.88
1123,2:positive,2:positive,,0.93
1124,2:positive,2:positive,,0.81
1125,1:negative,1:negative,,0.84
1126,1:negative,1:negative,,0.93
1127,2:positive,2:positive,,0.86
1128,2:positive,2:positive,,0.78
1129,2:positive,2:positive,,0.78
1130,2:positive,2:positive,,0.97
1131,3:neutral,3:neutral,,0.67
1132,2:positive,2:positive,,0.89
1133,2:positive,2:positive,,0.83
1134,3:neutral,3:neutral,,0.61
1135,3:neutral,3:neutral,,0.78
1136,3:neutral,3:neutral,,0.72
1137,2:positive,2:positive,,0.78
1138,2:positive,2:positive,,0.91
1139,3:neutral,3:neutral,,0.72
1140,2:positive,2:positive,,0.95
1141,1:negative,1:negative,,0.85
1142,3:neutral,3:neutral,,0.71
1143,1:negative,1:negative,,0.7
1144,2:positive,2:positive,,0.94
1145,2:positive,2:positive,,0.84
1146,1:negative,1:negative,,0.76
1147,2:positive,2:positive,,0.94
1148,2:positive,2:positive,,0.85
1149,1:negative,1:negative,,0.73
1150,3:neutral,3:neutral,,0.7
1151,2:positive,2:positive,,0.86
1152,3:neutral,3:neutral,,0.76
1153,2:positive,2:positive,,0.85
1154,2:positive,2:positive,,0.85
1155,1:negative,1:negative,,0.703
1156,1:negative,1:negative,,0.86
1157,2:positive,2:positive,,0.84
1158,2:positive,2:positive,,0.88
1159,2:positive,2:positive,,0.84
1160,3:neutral,3:neutral,,0.66
1161,2:positive,2:positive,,0.726
1162,3:neutral,3:neutral,,0.77
1163,2:positive,2:positive,,0.66
1164,1:negative,1:negative,,0.95
1165,3:neutral,3:neutral,,0.74
1166,2:positive,2:positive,,0.9
1167,2:positive,2:positive,,0.95
1168,2:positive,2:positive,,0.92
1169,1:negative,1:negative,,0.73
1170,2:positive,2:positive,,0.9
1171,3:neutral,3:neutral,,0.71
1172,2:positive,2:positive,,0.83
1173,2:positive,2:positive,,0.88
1174,1:negative,1:negative,,0.79
1175,2:positive,2:positive,,0.91
1176,2:positive,2:positive,,0.85
1177,3:neutral,3:neutral,,0.74
1178,2:positive,2:positive,,0.86
1179,2:positive,2:positive,,0.91
1180,2:positive,2:positive,,0.83
1181,2:positive,2:positive,,0.79
1182,1:negative,1:negative,,0.92
1183,1:negative,1:negative,,0.86
1184,2:positive,2:positive,,0.83
1185,2:positive,2:positive,,0.92
1186,2:positive,2:positive,,0.78
1187,2:positive,2:positive,,0.97
1188,2:positive,2:positive,,0.98
1189,2:positive,2:positive,,0.87
1190,3:neutral,3:neutral,,0.63
1191,1:negative,1:negative,,0.87
1192,1:negative,1:negative,,0.92
1193,1:negative,1:negative,,0.94
1194,1:negative,1:negative,,0.82
1195,2:positive,2:positive,,0.91
1196,2:positive,2:positive,,0.9
1197,2:positive,2:positive,,0.95
1198,1:negative,1:negative,,0.73
1199,2:positive,2:positive,,0.77
1200,2:positive,2:positive,,1
1201,1:negative,1:negative,,0.89
1202,1:negative,1:negative,,0.81
1203,2:positive,2:positive,,0.91
1204,1:negative,1:negative,,0.73
1205,2:positive,2:positive,,0.92
1206,2:positive,2:positive,,0.87
1207,2:positive,2:positive,,0.85
1208,1:negative,1:negative,,0.96
1209,3:neutral,3:neutral,,0.68
1210,2:positive,2:positive,,0.94
1211,1:negative,1:negative,,0.86
1212,3:neutral,3:neutral,,0.71
1213,3:neutral,3:neutral,,0.69
1214,2:positive,2:positive,,0.85
1215,1:negative,1:negative,,0.83
1216,2:positive,2:positive,,0.95
1217,2:positive,2:positive,,0.89
1218,1:negative,1:negative,,0.84
1219,2:positive,2:positive,,0.86
1220,2:positive,2:positive,,0.782
1221,2:positive,2:positive,,0.98
1222,3:neutral,3:neutral,,0.66
1223,2:positive,2:positive,,0.72
1224,2:positive,2:positive,,0.92
1225,2:positive,2:positive,,0.94
1226,2:positive,2:positive,,0.99
1227,2:positive,2:positive,,0.96
1228,2:positive,2:positive,,0.94
1229,2:positive,2:positive,,0.96
1230,1:negative,1:negative,,0.78
1231,2:positive,2:positive,,0.8
1232,3:neutral,3:neutral,,0.74
1233,1:negative,1:negative,,0.92
1234,2:positive,2:positive,,0.83
1235,2:positive,2:positive,,0.96
1236,2:positive,2:positive,,0.722
1237,3:neutral,3:neutral,,0.82
1238,2:positive,2:positive,,0.86
1239,2:positive,2:positive,,0.91
1240,2:positive,2:positive,,0.94
1241,2:positive,2:positive,,0.98
1242,1:negative,1:negative,,0.76
1243,2:positive,2:positive,,0.78
1244,2:positive,2:positive,,0.76
1245,2:positive,2:positive,,0.81
1246,1:negative,1:negative,,0.73
1247,2:positive,2:positive,,0.96
1248,3:neutral,3:neutral,,0.74
1249,2:positive,2:positive,,0.93
1250,2:positive,2:positive,,0.86
1251,3:neutral,3:neutral,,0.65
1252,3:neutral,3:neutral,,0.58
1253,3:neutral,3:neutral,,0.72
1254,3:neutral,3:neutral,,0.71
1255,2:positive,2:positive,,0.94
1256,1:negative,1:negative,,0.69
1257,2:positive,2:positive,,0.923
1258,2:positive,2:positive,,0.94
1259,2:positive,2:positive,,0.91
1260,1:negative,1:negative,,0.8
1261,2:positive,2:positive,,0.96
1262,2:positive,2:positive,,0.92
1263,3:neutral,3:neutral,,0.66
1264,1:negative,1:negative,,0.83
1265,1:negative,1:negative,,0.9
1266,1:negative,1:negative,,0.75
1267,2:positive,2:positive,,0.92
1268,2:positive,2:positive,,0.85
1269,2:positive,2:positive,,0.88
1270,2:positive,2:positive,,0.76
1271,1:negative,1:negative,,0.74
1272,2:positive,2:positive,,0.86
1273,1:negative,1:negative,,0.82
1274,2:positive,2:positive,,0.92
1275,3:neutral,3:neutral,,0.74
1276,3:neutral,3:neutral,,0.73
1277,2:positive,2:positive,,0.83
1278,2:positive,2:positive,,0.79
1279,1:negative,1:negative,,0.71
1280,1:negative,1:negative,,0.71
1281,2:positive,2:positive,,0.88
1282,2:positive,2:positive,,0.94
1283,2:positive,2:positive,,0.93
1284,2:positive,2:positive,,0.94
1285,2:positive,2:positive,,0.92
1286,1:negative,1:negative,,0.9
1287,2:positive,2:positive,,0.9
1288,2:positive,2:positive,,0.9
1289,2:positive,2:positive,,0.78
1290,1:negative,1:negative,,0.75
1291,1:negative,1:negative,,0.78
1292,1:negative,1:negative,,0.68
1293,1:negative,1:negative,,0.88
1294,1:negative,1:negative,,0.93
1295,1:negative,1:negative,,0.78
1296,2:positive,2:positive,,0.99
1297,2:positive,2:positive,,0.84
1298,3:neutral,3:neutral,,0.68
1299,2:positive,2:positive,,0.92
1300,2:positive,2:positive,,0.88
1301,3:neutral,3:neutral,,0.64
1302,3:neutral,3:neutral,,0.8
1303,2:positive,2:positive,,0.97
1304,1:negative,1:negative,,0.85
1305,2:positive,2:positive,,0.81
1306,1:negative,1:negative,,0.91
1307,3:neutral,3:neutral,,0.75
1308,2:positive,2:positive,,0.82
1309,2:positive,2:positive,,0.83
1310,3:neutral,3:neutral,,0.76
1311,3:neutral,3:neutral,,0.77
1312,1:negative,1:negative,,0.84
1313,3:neutral,3:neutral,,0.63
1314,3:neutral,3:neutral,,0.68
1315,2:positive,2:positive,,0.84
1316,2:positive,2:positive,,0.91
1317,2:positive,2:positive,,0.91
1318,1:negative,1:negative,,0.84
1319,3:neutral,3:neutral,,0.7
1320,3:neutral,3:neutral,,0.68
1321,3:neutral,3:neutral,,0.77
1322,2:positive,2:positive,,0.98
1323,3:neutral,3:neutral,,0.76
1324,2:positive,2:positive,,0.93
1325,2:positive,2:positive,,0.73
1326,2:positive,2:positive,,0.95
1327,2:positive,2:positive,,0.94
1328,3:neutral,3:neutral,,0.79
1329,1:negative,1:negative,,0.87
1330,1:negative,1:negative,,0.77
1331,2:positive,2:positive,,0.94
1332,3:neutral,3:neutral,,0.8
1333,2:positive,2:positive,,0.85
1334,2:positive,2:positive,,0.91
1335,2:positive,2:positive,,0.94
1336,2:positive,2:positive,,0.77
1337,3:neutral,3:neutral,,0.63
1338,1:negative,1:negative,,0.67
1339,3:neutral,3:neutral,,0.74
1340,1:negative,1:negative,,0.78
1341,1:negative,1:negative,,0.74
1342,1:negative,1:negative,,0.82
1343,1:negative,1:negative,,0.76
1344,1:negative,1:negative,,0.86
1345,2:positive,2:positive,,0.91
1346,1:negative,1:negative,,0.82
1347,2:positive,2:positive,,0.92
1348,2:positive,2:positive,,0.81
1349,2:positive,2:positive,,0.91
1350,2:positive,2:positive,,0.9
1351,1:negative,1:negative,,0.94
1352,3:neutral,3:neutral,,0.74
1353,1:negative,1:negative,,0.88
1354,1:negative,1:negative,,0.69
1355,2:positive,2:positive,,0.93
1356,2:positive,2:positive,,0.78
1357,3:neutral,3:neutral,,0.78
1358,2:positive,2:positive,,0.92
1359,2:positive,2:positive,,0.819
1360,1:negative,1:negative,,0.9
1361,2:positive,2:positive,,0.9
1362,1:negative,1:negative,,0.91
1363,3:neutral,3:neutral,,0.82
1364,2:positive,2:positive,,0.92
1365,1:negative,1:negative,,0.85
1366,1:negative,1:negative,,0.81
1367,2:positive,2:positive,,0.74
1368,2:positive,2:positive,,0.73
1369,1:negative,1:negative,,0.88
1370,2:positive,2:positive,,0.84
1371,2:positive,2:positive,,0.8
1372,2:positive,2:positive,,0.84
1373,2:positive,2:positive,,0.96
1374,2:positive,2:positive,,0.94
1375,1:negative,1:negative,,0.91
1376,1:negative,1:negative,,0.7
1377,2:positive,2:positive,,0.96
1378,2:positive,2:positive,,0.86
1379,2:positive,2:positive,,0.87
1380,2:positive,2:positive,,0.93
1381,3:neutral,3:neutral,,0.69
1382,3:neutral,3:neutral,,0.73
1383,2:positive,2:positive,,0.9
1384,2:positive,2:positive,,0.96
1385,2:positive,2:positive,,0.91
1386,2:positive,2:positive,,0.84
1387,3:neutral,3:neutral,,0.73
1388,2:positive,2:positive,,0.87
1389,3:neutral,3:neutral,,0.72
1390,1:negative,1:negative,,0.87
1391,3:neutral,3:neutral,,0.73
1392,2:positive,2:positive,,0.79
1393,2:positive,2:positive,,0.82
1394,2:positive,2:positive,,0.96
1395,1:negative,1:negative,,0.74
1396,1:negative,1:negative,,0.81
1397,2:positive,2:positive,,0.82
1398,2:positive,2:positive,,0.87
1399,3:neutral,3:neutral,,0.75
1400,2:positive,2:positive,,0.76
1401,3:neutral,3:neutral,,0.67
1402,2:positive,2:positive,,0.84
1403,3:neutral,3:neutral,,0.68
1404,1:negative,1:negative,,0.73
1405,3:neutral,3:neutral,,0.63
1406,2:positive,2:positive,,0.87
1407,3:neutral,3:neutral,,0.64
1408,2:positive,2:positive,,0.86
1409,2:positive,2:positive,,0.87
1410,2:positive,2:positive,,0.84
1411,2:positive,2:positive,,0.89
1412,2:positive,2:positive,,0.91
1413,2:positive,2:positive,,0.87
